201	factoid	What was the name of the first Russian astronaut to do a spacewalk? 	Leonov
202	factoid	Where is Belize located? 	Central\s+American?|Guatemala.*border|Gulf of Honduras.*border(ed)?|Honduras.*next\s+door|Yucatan|boundaries.*Guatemalan?|neighbou?ring Guatemala|on a line between Colombia and the US
203	factoid	How much folic acid should an expectant mother get daily? 	400\s+micrograms
204	factoid	What type of bridge is the Golden Gate Bridge? 	sling|supported\s+by\s+cables|suspension
205	factoid	What is the population of the Bahamas? 	245,?000
206	factoid	How far away is the moon? 	221,?000\s+miles|238,?855\s+miles|2[345]0,?000\s+miles
207	factoid	What is Francis Scott Key best known for? 	Star\s*-?\s*Spangled\s+Banner|national\s+anthem|ode\s+to\s+Old\s+Glory
208	factoid	What state has the most Indians? 	California
209	factoid	Who invented the paper clip? 	Johan\s+Vaaler'?s?
210	factoid	How many dogs pull a sled in the Iditarod? 	((11)|(12)|(13)|(14)|(15)|(16)|(17)|(18))((\s*to\s+20)|(\s+dogs?))|least\s+five|nine\s+dogs?
211	factoid	Where did bocci originate? 	ancient\s+Roman
212	factoid	Who invented the electric guitar? 	Adolph\s+Rickenbacker
213	factoid	Name a flying mammal. 	bats?
214	factoid	How many hexagons are on a soccer ball? 	20
215	factoid	Who is the leader of India? 	Gandhi|Nehru|Rao|Singh
216	factoid	What is the primary language of the Philippines? 	English
217	factoid	What is the habitat of the chickadee? 	(mature|aging)\s+trees?|hardwood|meadows?|oak\s+trees?|scrub|woods
218	factoid	Who was Whitcomb Judson? 	zipper
219	factoid	What is the population of Japan? 	122.6|122.74?\s+million|123,622,541|123,150,000|123.3|12[0234]\s+million
220	factoid	Who is the prime minister of Australia? 	Hawke?|Keating
221	factoid	Who killed Martin Luther King? 	Ray
222	factoid	Who is Anubis? 	Egyptian\s*god|row.*underworld
223	factoid	Where's Montenegro? 	Yugoslav(ia)?|borders?.*Serbia
224	factoid	What does laser stand for? 	light\s+amplification
225	factoid	Who is the Greek God of the Sea? 	Poseidon
226	factoid	Where is the Danube?  	Allmendingen|Austrian?|Belgrade|Bratislava|Budapest|Bulgarian?|Czechoslovakian?|Esztergom|Europe|Gabcikovo|Hungary|Hungarians?|Ostrov|Romanian?|Ruse|Rye Island|Serbia|Slovak(ia)?|Ukraine|Vidin|Vienna
227	factoid	Where does dew come from? 	in\s+the\s+air|moist\s+air\s+and\s+chill|temperature\s+at\s+which\s+moisture\s+would\s*start\s+to\s+condense
228	factoid	What is platinum? 	metals?
229	factoid	Who is the fastest swimmer in the world? 	Ball|Barrowman|Biondi|Evans|Gillingham|Gross|Jager|Meagher|Mitchell|Morale|Oppel|Rozsa|Salnikov|Sanders|Sieben|Stewart|Wharton
230	factoid	When did the vesuvius last erupt? 	1944
231	factoid	Who was the president of Vichy France? 	Laval|Petain
232	factoid	Who invented television? 	Farnsworth|Jenkins|Parker|Zworykin
233	factoid	Who made the first airplane? 	Whitehead|Wrights?
234	factoid	Who made the first airplane that could fly? 	Whitehead|Wrights?
235	factoid	How many astronauts have been on the moon? 	12
236	factoid	Who is Coronado? 	Celestino\s+Coronado|Coronado\s+Trail\s+Association|Elaine\s+Coronado|Francisco\s+Vasquez\s+de\s+Coronado|Gabriel\s+Coronado|bantamweight|exploration|leader.*gang
237	factoid	Name one of the major gods of Hinduism? 	Brahma|Shiva|Vishnu
238	factoid	What does the abbreviation OAS stand for? 	Organi[s|z]ation\s*of\s*American\s*States?
239	factoid	Who is Barbara Jordan? 	Rep|Representative|congress.*seat|congresswoman|member.*Congress
240	factoid	How many years ago did the ship Titanic sink? 	(75)|(76)|(78)|Seventy\s*-?\s*seven
241	factoid	What is a caldera? 	craters?|lava\s+lake
242	factoid	What was the name of the famous battle in 1836 between Texas and Mexico? 	Alamo|San Jacinto
243	factoid	Where did the ukulele originate? 	Portugal
244	factoid	Who invented baseball? 	Doubleday
245	factoid	Where can you find the Venus flytrap? 	Carolinas?|N\.C\.?
246	factoid	What did Vasco da Gama discover? 	sail.*India|sea\s*route\s*around\s*Africa|sea\s+route.*India
247	factoid	Who won the Battle of Gettysburg? 	North|Union
248	factoid	What is the largest snake in the world? 	reticulated?\s+pythons?
249	factoid	Where is the Valley of the Kings? 	Egypt|Luxor
